Process Size,TDP,Die Size,Transistors,FP32 GFLOPS,Foundry_GF,Foundry_IBM,Foundry_Intel,Foundry_NEC,Foundry_Renesas,Foundry_Samsung,Foundry_Sony,Foundry_TSMC,Foundry_UMC,Foundry_Unknown,Vendor_AMD,Vendor_ATI,Vendor_Intel,Vendor_NVIDIA,Vendor_Other
3.367295829986474,4.330733340286331,5.081404364984463,7.640603826393634,1613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.713572066704308,4.465908118654584,5.117993812416755,6.947937068614969,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.367295829986474,3.9318256327243257,4.356708826689592,6.85751406254539,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.367295829986474,4.454347296253507,5.081404364984463,7.640603826393634,1971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.367295829986474,3.5263605246161616,5.318748607652908,7.8062658620924665,722.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,4.61512051684126,5.68697535633982,8.172164452111904,2369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.713572066704308,3.4657359027997265,4.060443010546419,5.564520407322694,44.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,3.1780538303479458,5.003946305945459,7.534228326274089,881.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.3978952727983707,2.772588722239781,5.318748607652908,7.8062658620924665,806.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.394449154672439,4.330733340286331,5.135798437050262,5.66988092298052,92.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.189654742026425,3.044522437723423,4.976733742420574,5.752572638825633,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,4.486094566778884,4.356708826689592,6.85751406254539,514.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.713572066704308,3.044522437723423,4.653960350157523,6.57507584059962,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.02535169073515,5.0238805208462765,5.54907608489522,6.863803391452954,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.713572066704308,5.476463551931511,6.272877006546167,8.03947991910045,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.713572066704308,2.995732273553991,4.0943445622221,5.680172609017068,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.713572066704308,4.465908118654584,5.117993812416755,6.947937068614969,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.70805020110221,3.713572066704308,4.890349128221754,8.101980731853192,1478.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.189654742026425,4.912654885736052,5.783825182329737,6.626717749249025,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.4965075614664802,3.58351893845611,5.5093883366279774,7.1731917424865985,425.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.367295829986474,4.330733340286331,5.988961416889864,8.556606193773073,2150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,3.828641396489095,4.77912349311153,7.147559271189454,622.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.70805020110221,4.394449154672439,4.820281565605037,8.006700845440367,2150.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.394449154672439,3.713572066704308,4.852030263919617,5.351858133476067,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,2.772588722239781,4.477336814478207,6.928537818164665,276.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.70805020110221,2.772588722239781,5.318748607652908,7.8062658620924665,384.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.51085950651685,5.147494476813453,6.184148890937483,6.525029657843462,368.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.02535169073515,4.663439094112067,5.262690188904886,6.502790045915623,512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.367295829986474,4.486094566778884,5.43372200355424,7.9865049385539955,2460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.189654742026425,4.486094566778884,5.0369526024136295,5.968707559985366,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.70805020110221,4.330733340286331,4.890349128221754,8.101980731853192,1911.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.5649493574615367,3.9318256327243257,5.303304908059076,8.45553053102413,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.4965075614664802,4.486094566778884,5.0106352940962555,6.437751649736401,192.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.189654742026425,4.486094566778884,4.454347296253507,5.198497031265826,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.713572066704308,3.1780538303479458,4.762173934797756,6.373319789577012,230.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.4965075614664802,4.61512051684126,5.5093883366279774,7.1731917424865985,583.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.713572066704308,3.4011973816621555,4.382026634673881,5.680172609017068,155.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.02535169073515,4.330733340286331,5.262690188904886,6.502790045915623,427.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.367295829986474,4.486094566778884,5.43372200355424,7.9865049385539955,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.02535169073515,4.04305126783455,4.990432586778736,6.244166900663736,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.02535169073515,4.486094566778884,4.912654885736052,5.937536205082426,163.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.70805020110221,2.772588722239781,5.318748607652908,7.8062658620924665,1210.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.70805020110221,2.772588722239781,5.318748607652908,7.8062658620924665,230.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.367295829986474,4.812184355372417,5.68697535633982,8.172164452111904,2209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.02535169073515,3.044522437723423,4.30406509320417,5.493061443340548,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.713572066704308,3.8066624897703196,4.77912349311153,6.57507584059962,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.367295829986474,3.9318256327243257,4.356708826689592,6.85751406254539,499.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.713572066704308,5.43372200355424,5.814130531825066,7.675546002537848,2720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.367295829986474,5.616771097666572,5.8664680569332965,8.369620826949102,3482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.189654742026425,2.5649493574615367,4.976733742420574,5.752572638825633,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4.189654742026425,4.189654742026425,5.783825182329737,6.626717749249025,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.70805020110221,3.9318256327243257,4.6443908991413725,7.696667081526462,1371.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.367295829986474,4.486094566778884,5.081404364984463,7.640603826393634,1536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.02535169073515,3.4339872044851463,4.219507705176107,5.204006687076795,63.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.70805020110221,3.9318256327243257,4.6443908991413725,7.696667081526462,1248.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.189654742026425,3.828641396489095,4.976733742420574,5.752572638825633,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0794415416798357,5.017279836814924,5.4680601411351315,7.8062658620924665,8960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.394449154672439,5.484796933490655,6.042632833682381,6.580639137284949,475.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.713572066704308,2.995732273553991,4.0943445622221,5.680172609017068,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.3978952727983707,2.772588722239781,5.318748607652908,7.8062658620924665,512.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.367295829986474,4.486094566778884,5.988961416889864,8.556606193773073,1659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.713572066704308,3.1780538303479458,4.61512051684126,6.18826412308259,105.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.02535169073515,3.58351893845611,4.30406509320417,5.493061443340548,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.189654742026425,4.955827057601261,5.783825182329737,6.626717749249025,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.189654742026425,3.258096538021482,4.454347296253507,5.198497031265826,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.367295829986474,5.017279836814924,5.3612921657094255,7.937731775260109,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.367295829986474,3.5263605246161616,4.477336814478207,6.928537818164665,722.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,3.5263605246161616,4.762173934797756,6.373319789577012,180.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,4.486094566778884,4.04305126783455,6.53813982376767,791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.367295829986474,2.772588722239781,4.762173934797756,6.373319789577012,141.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.713572066704308,5.017279836814924,5.808142489980444,7.576097340623111,847.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.713572066704308,4.61512051684126,5.3612921657094255,7.438971592395862,1602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.713572066704308,3.4657359027997265,4.060443010546419,5.564520407322694,39.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.70805020110221,3.9318256327243257,4.6443908991413725,7.696667081526462,1211.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.367295829986474,4.61512051684126,5.3612921657094255,7.937731775260109,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.4965075614664802,3.58351893845611,5.5093883366279774,7.1731917424865985,230.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.189654742026425,4.663439094112067,5.783825182329737,6.626717749249025,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.70805020110221,4.330733340286331,4.820281565605037,8.006700845440367,2458.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.367295829986474,2.995732273553991,4.477336814478207,6.928537818164665,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.713572066704308,3.258096538021482,4.219507705176107,5.916202062607435,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.713572066704308,3.4339872044851463,4.382026634673881,5.680172609017068,155.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,3.295836866004329,4.356708826689592,6.85751406254539,435.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.394449154672439,3.044522437723423,5.135798437050262,5.66988092298052,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.713572066704308,2.772588722239781,4.382026634673881,5.680172609017068,141.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.1354942159291497,4.486094566778884,4.553876891600541,5.973809611869261,100.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.713572066704308,4.248495242049359,4.653960350157523,6.4425401664681985,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.02535169073515,3.4965075614664802,4.219507705176107,5.204006687076795,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.713572066704308,3.367295829986474,4.060443010546419,5.564520407322694,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,4.486094566778884,5.081404364984463,7.640603826393634,1792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.02535169073515,5.0238805208462765,5.54907608489522,6.863803391452954,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.713572066704308,5.420534999272286,6.272877006546167,8.03947991910045,1028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.713572066704308,5.420534999272286,6.255750041753367,8.006700845440367,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,3.5263605246161616,4.762173934797756,6.373319789577012,297.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.02535169073515,5.3230099791384085,6.154858094016418,7.244941546337007,708.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,4.330733340286331,5.855071922202427,7.8062658620924665,1843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.713572066704308,3.6635616461296463,4.976733742420574,6.590301048196686,275.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.713572066704308,2.5649493574615367,4.382026634673881,5.680172609017068,142.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,4.189654742026425,4.356708826689592,6.85751406254539,806.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.713572066704308,3.044522437723423,4.653960350157523,6.57507584059962,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.1972245773362196,4.486094566778884,5.318748607652908,7.8062658620924665,7603.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.189654742026425,4.3694478524670215,5.783825182329737,6.626717749249025,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,4.189654742026425,4.77912349311153,7.147559271189454,692.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.02535169073515,5.147494476813453,6.154858094016418,7.244941546337007,536.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.02535169073515,2.772588722239781,4.30406509320417,5.493061443340548,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4.02535169073515,4.709530201312334,5.54907608489522,6.863803391452954,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.367295829986474,4.486094566778884,4.356708826689592,6.85751406254539,691.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.713572066704308,3.58351893845611,4.61512051684126,6.18826412308259,116.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,4.486094566778884,4.820281565605037,7.313886831633462,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.4965075614664802,2.8903717578961645,5.5093883366279774,7.1731917424865985,217.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.02535169073515,3.258096538021482,4.219507705176107,5.204006687076795,47.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.713572066704308,3.58351893845611,4.653960350157523,6.57507584059962,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.02535169073515,5.017279836814924,6.154858094016418,7.244941546337007,462.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,4.61512051684126,5.988961416889864,8.556606193773073,3625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.02535169073515,2.5649493574615367,4.219507705176107,5.204006687076795,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.367295829986474,3.4339872044851463,4.477336814478207,6.928537818164665,376.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.70805020110221,4.189654742026425,5.342334251964811,8.517393171418904,2588.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.1972245773362196,5.5254529391317835,5.318748607652908,7.8062658620924665,8678.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,4.486094566778884,5.081404364984463,7.640603826393634,1792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.189654742026425,4.486094566778884,4.454347296253507,5.198497031265826,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4.02535169073515,2.70805020110221,4.804021044733257,5.752572638825633,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.713572066704308,4.486094566778884,4.927253685157205,6.717804695023691,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.367295829986474,5.420534999272286,5.8664680569332965,8.369620826949102,3226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.367295829986474,4.61512051684126,4.68213122712422,6.836259277277067,76.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.828641396489095,4.897839799950911,5.1298987149230735,5.921578419643816,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.367295829986474,2.772588722239781,4.709530201312334,7.072421900537371,102.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.713572066704308,2.9444389791664403,4.219507705176107,5.916202062607435,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.02535169073515,5.247024072160486,6.154858094016418,7.244941546337007,622.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.713572066704308,3.044522437723423,4.653960350157523,6.57507584059962,465.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2.70805020110221,3.713572066704308,4.890349128221754,8.101980731853192,1555.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.713572066704308,4.394449154672439,4.927253685157205,6.717804695023691,960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.713572066704308,4.486094566778884,4.060443010546419,5.564520407322694,44.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,4.486094566778884,5.988961416889864,8.556606193773073,2365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.713572066704308,3.58351893845611,5.476463551931511,7.065613363597717,388.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.713572066704308,5.14166355650266,5.808142489980444,7.576097340623111,1263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.713572066704308,3.4657359027997265,4.060443010546419,5.564520407322694,44.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.02535169073515,2.3978952727983707,4.990432586778736,6.244166900663736,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.5649493574615367,3.4657359027997265,5.303304908059076,8.45553053102413,2822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,4.486094566778884,4.820281565605037,7.313886831633462,1299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4.189654742026425,3.044522437723423,4.454347296253507,5.198497031265826,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.367295829986474,4.61512051684126,5.68697535633982,8.172164452111904,1615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.367295829986474,5.303304908059076,5.8664680569332965,8.369620826949102,3344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.367295829986474,4.189654742026425,5.5053315359323625,7.787796878181171,737.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
